Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
955,60,Male,Hat,Accessories,74,Louisiana,S,Turquoise,Fall,3.5,Yes,Standard,Yes,Yes,18,Credit Card,Every 3 Months
956,  ,Male,Dress,Clothing,75,Mississippi,L,Lavender,Summer,3.4,Yes,Free Shipping,Yes,Yes,  ,PayPal,Monthly
957,29,Male,Shirt,Clothing,99,Mississippi,XL,Cyan,Spring,2.9,Yes,  ,Yes,Yes,2,Debit Card,Quarterly
958,38,Male,Scarf,Accessories,23,Indiana,XL,Violet,Spring,4.7,Yes,Store Pickup,Yes,Yes,11,Cash,Quarterly
959,70,Male,Sneakers,Footwear,53,Washington,XL,Beige,Winter,4.4,Yes,Free Shipping,Yes,Yes,31,Credit Card,Bi-Weekly
960,36,Male,Skirt,Clothing,99,Nevada,M,Cyan,Spring,2.6,Yes,Standard,Yes,Yes,12,Cash,Fortnightly
961,18,Male,Jewelry,Accessories,48,Louisiana,XL,Indigo,Spring,4.4,Yes,Standard,Yes,Yes,20,  ,Quarterly
962,62,Male,Boots,Footwear,72,Pennsylvania,L,Olive,Fall,3.7,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly
963,29,Male,Sunglasses,Accessories,  ,Michigan,L,Green,Spring,4.4,Yes,Standard,Yes,Yes,26,Debit Card,Fortnightly
964,  ,Male,Boots,Footwear,63,South Carolina,L,Green,Spring,2.5,Yes,  ,Yes,Yes,1,Credit Card,Weekly
965,42,Male,Sandals,Footwear,  ,Arizona,M,Beige,Spring,2.6,Yes,Next Day Air,Yes,Yes,12,  ,Bi-Weekly
966,43,Male,Boots,Footwear,55,Delaware,L,Black,Spring,5,Yes,Store Pickup,Yes,Yes,10,Credit Card, 
967,58,Male,Dress,Clothing,55,Kentucky,M,Brown,Spring,4.9,Yes,Express,Yes,Yes,19,Cash, 
968,  ,Male,Hoodie,Clothing,26,Georgia,S,Silver,Summer,3.7,Yes,Store Pickup,Yes,Yes,  ,Cash,Weekly
969,57,Male,Shorts,Clothing,67,North Carolina,L,  ,Summer,  ,Yes,Next Day Air,Yes,Yes,8,Bank Transfer,Quarterly
970,40,Male,Coat,  ,  ,California,S,Pink,Fall,3.2,Yes,Express,Yes,Yes,37,PayPal,Monthly
971,  ,Male,  ,Clothing,66,California,S,Maroon,Winter,4.4,Yes,Free Shipping,Yes,Yes,  ,Cash,Monthly
972,47,Male,Sunglasses,Accessories,67,Indiana,M,Cyan,Summer,4.3,Yes,Next Day Air,Yes,Yes,15,Credit Card,Weekly
973,61,Male,Sneakers,Footwear,61,Colorado,L,Gold,Winter,3,Yes,Standard,Yes,Yes,33,Credit Card,Weekly
974,60,Male,Jacket,  ,75,Colorado,M,Teal,Fall,3.5,Yes,  ,Yes,Yes,30,Bank Transfer,Quarterly
975,69,Male,Skirt,Clothing,90,North Carolina,M,Beige,Spring,3.6,Yes,  ,Yes,Yes,23,Bank Transfer,Monthly
976,58,Male,Sweater,Clothing,40,Washington,M,Olive,Summer,3.8,Yes,  ,Yes,Yes,2,Bank Transfer,Weekly
977,34,Male,T-shirt,Clothing,90,Florida,M,  ,Fall,3.6,Yes,Express,Yes,Yes,50,Credit Card,Every 3 Months
978,20,Male,Belt,Accessories,  ,Washington,M,Black,Spring,4.6,Yes,Express,Yes,Yes,3,Cash,Bi-Weekly
979,56,Male,Gloves,Accessories,40,Colorado,M,Turquoise,Summer,2.5,Yes,Standard,Yes,Yes,33,Credit Card,Weekly
980,  ,Male,Hat,Accessories,33,New Hampshire,S,Brown,Fall,3.5,Yes,Store Pickup,Yes,Yes,3,Debit Card,Monthly
981,56,Male,Boots,Footwear,98,Maryland,S,Magenta,Spring,4,Yes,Free Shipping,Yes,Yes,39,PayPal,Every 3 Months
982,  ,Male,Belt,Accessories,42,Maryland,M,Silver,Spring,3.5,Yes,Next Day Air,Yes,Yes,7,Credit Card,Quarterly
983,35,Male,Coat,  ,62,Texas,S,Red,Summer,3.2,Yes,Standard,Yes,Yes,37,PayPal,Monthly
984,24,Male,Hat,Accessories,45,New Mexico,L,Indigo,Winter,3.5,Yes,Free Shipping,Yes,Yes,0,  ,Bi-Weekly
985,  ,Male,Shoes,Footwear,78,Utah,M,Green,Summer,3.4,Yes,Free Shipping,Yes,Yes,8,Credit Card,Bi-Weekly
986,32,Male,Handbag,Accessories,80,West Virginia,M,  ,Fall,5,Yes,Express,Yes,Yes,12,Bank Transfer, 
987,54,Male,Scarf,Accessories,96,Connecticut,S,Peach,Spring,4.5,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Monthly
988,62,Male,Handbag,Accessories,47,West Virginia,M,Charcoal,Summer,2.8,Yes,Express,Yes,Yes,8,PayPal,Weekly
989,50,Male,Pants,Clothing,84,Ohio,M,Orange,Winter,4.9,Yes,  ,Yes,Yes,7,PayPal,Fortnightly
990,70,Male,Shoes,Footwear,  ,Texas,M,Beige,Spring,  ,Yes,Store Pickup,Yes,Yes,2,Bank Transfer,Monthly
991,48,Male,Sunglasses,Accessories,63,Washington,S,Yellow,Spring,4.8,Yes,Store Pickup,Yes,Yes,2,Cash,Weekly
992,20,Male,Shorts,Clothing,97,Wisconsin,XL,  ,Spring,2.7,Yes,Standard,Yes,Yes,0,Bank Transfer,Bi-Weekly
993,46,Male,Jacket,  ,99,Louisiana,M,  ,Winter,4.6,Yes,Express,Yes,Yes,50,Debit Card,Weekly
994,51,Male,Sandals,Footwear,90,Iowa,M,Peach,Winter,4.4,Yes,Store Pickup,Yes,Yes,25,Cash,Weekly
995,53,Male,Shoes,Footwear,68,New York,L,Violet,Fall,3.2,Yes,Express,Yes,Yes,20,Debit Card,Monthly
996,44,Male,Jewelry,Accessories,80,Idaho,M,Magenta,Spring,3,Yes,  ,Yes,Yes,10,  ,Weekly
997,29,Male,Sandals,Footwear,91,Delaware,L,Maroon,Summer,4.9,Yes,Standard,Yes,Yes,32,Bank Transfer,Quarterly
998,  ,Male,Pants,Clothing,30,Kentucky,M,Cyan,Spring,3.6,Yes,Express,Yes,Yes,31,Cash,Fortnightly
999,51,Male,Shoes,Footwear,90,Connecticut,M,  ,Spring,3.8,Yes,Next Day Air,Yes,Yes,8,Bank Transfer,Bi-Weekly
1000,50,Male,Socks,Clothing,28,New Mexico,L,Brown,Spring,2.9,Yes,Standard,Yes,Yes,23,Debit Card,Monthly
1001,43,Male,Socks,Clothing,46,Georgia,M,Red,Winter,3.9,Yes,Express,Yes,Yes,1,Bank Transfer,Bi-Weekly
1002,61,Male,Dress,Clothing,60,Washington,M,Orange,Fall,3.6,Yes,Standard,Yes,Yes,  ,Debit Card,Fortnightly
1003,  ,Male,Shoes,Footwear,59,North Dakota,M,  ,Spring,3.5,Yes,Store Pickup,Yes,Yes,3,Bank Transfer,Bi-Weekly
1004,56,Male,Hat,Accessories,68,Ohio,M,Green,Fall,4,Yes,Store Pickup,Yes,Yes,3,Cash,Bi-Weekly
1005,33,Male,Backpack,Accessories,79,Tennessee,M,Black,Summer,4.8,Yes,  ,Yes,Yes,    ,Cash, 
1006,43,Male,Backpack,Accessories,94,New York,M,Gold,Winter,3.9,Yes,Store Pickup,Yes,Yes,5,Debit Card,Bi-Weekly
1007,  ,Male,Pants,Clothing,83,Michigan,S,Lavender,Summer,4.5,Yes,Next Day Air,Yes,Yes,50,  ,Quarterly
1008,58,Male,Gloves,Accessories,62,Georgia,XL,Turquoise,Spring,4.8,Yes,Standard,Yes,Yes,2,Credit Card, 
1009,41,Male,Scarf,Accessories,  ,New Mexico,M,Pink,Spring,2.6,Yes,Store Pickup,Yes,Yes,29,PayPal, 
1010,39,Male,Hoodie,Clothing,30,Louisiana,M,Silver,Summer,  ,Yes,Express,Yes,Yes,11,  , 
1011,54,Male,  ,Clothing,24,South Dakota,XL,  ,Spring,4.7,Yes,  ,Yes,Yes,37,Credit Card,Fortnightly
1012,43,Male,Backpack,Accessories,25,Montana,L,Indigo,Spring,2.9,Yes,Next Day Air,Yes,Yes,32,Debit Card,Fortnightly
1013,28,Male,Sandals,Footwear,37,New Mexico,L,Teal,Summer,3.8,Yes,Express,Yes,Yes,27,Credit Card, 
1014,59,Male,Belt,Accessories,69,South Carolina,XL,Green,Summer,3.8,Yes,  ,Yes,Yes,31,  ,Bi-Weekly
1015,28,Male,Shoes,Footwear,97,Ohio,M,Violet,Summer,3,Yes,Standard,Yes,Yes,36,Debit Card,Fortnightly
1016,68,Male,Gloves,Accessories,24,North Carolina,M,Cyan,Summer,4.1,Yes,Standard,Yes,Yes,3,Cash,Weekly
1017,20,Male,Belt,Accessories,30,Idaho,XL,Blue,Summer,3.4,Yes,Express,Yes,Yes,15,Bank Transfer,Every 3 Months
1018,  ,Male,Jacket,  ,53,Oklahoma,L,Orange,Fall,2.5,Yes,Express,Yes,Yes,1,Credit Card, 
1019,50,Male,Dress,Clothing,70,Georgia,XL,Charcoal,Spring,4.9,Yes,Next Day Air,Yes,Yes,6,Cash,Weekly
1020,32,Male,Shirt,Clothing,76,Kentucky,S,Beige,Winter,2.8,Yes,Standard,Yes,Yes,33,  ,Bi-Weekly
1021,24,Male,Scarf,Accessories,95,Delaware,M,Black,Fall,4.5,Yes,Express,Yes,Yes,1,Debit Card, 
1022,  ,Male,Coat,  ,  ,Massachusetts,S,Lavender,Winter,4.9,Yes,  ,Yes,Yes,39,PayPal,Weekly
1023,61,Male,Handbag,Accessories,41,Nebraska,M,Lavender,Winter,4.9,Yes,Store Pickup,Yes,Yes,7,Cash, 
1024,61,Male,Sunglasses,Accessories,71,  ,S,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Every 3 Months
1025,28,Male,T-shirt,Clothing,66,Pennsylvania,M,Purple,Summer,3.5,Yes,Free Shipping,Yes,Yes,18,  ,Quarterly
1026,60,Male,Shirt,Clothing,84,Nebraska,M,Olive,Winter,4.9,Yes,Free Shipping,Yes,Yes,15,Credit Card, 
1027,49,Male,Handbag,Accessories,95,Virginia,L,Turquoise,Winter,3,Yes,Express,Yes,Yes,39,PayPal,Bi-Weekly
1028,33,Male,Jewelry,Accessories,90,Ohio,L,Teal,Summer,2.8,Yes,Next Day Air,Yes,Yes,11,Cash,Monthly
1029,  ,Male,Hoodie,Clothing,36,Nebraska,S,Lavender,Summer,3.7,Yes,Standard,Yes,Yes,  ,Cash,Fortnightly
1030,29,Male,Gloves,Accessories,22,Ohio,M,Purple,Spring,3.6,Yes,  ,Yes,Yes,33,  ,Bi-Weekly
1031,58,Male,Coat,  ,89,Kentucky,L,Blue,Winter,  ,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly
1032,22,Male,Sandals,Footwear,50,Tennessee,M,Teal,Spring,3.4,Yes,Free Shipping,Yes,Yes,32,Cash,Quarterly
1033,  ,Male,Boots,Footwear,36,  ,M,Lavender,Fall,4,Yes,Free Shipping,Yes,Yes,    ,Credit Card,Quarterly
1034,19,Male,Pants,Clothing,52,Montana,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,Yes,1,Bank Transfer,Quarterly
1035,68,Male,Socks,Clothing,29,Maryland,M,Olive,Fall,4.2,Yes,Next Day Air,Yes,Yes,    ,Bank Transfer,Weekly
1036,61,Male,Blouse,Clothing,89,Georgia,M,Brown,Fall,2.8,Yes,Express,Yes,Yes,32,  , 
1037,68,Male,Handbag,Accessories,47,Hawaii,M,Yellow,Fall,3.7,Yes,  ,Yes,Yes,13,Bank Transfer,Monthly
1038,52,Male,Jewelry,Accessories,25,Rhode Island,XL,Brown,Spring,3.4,Yes,Standard,Yes,Yes,8,Debit Card,Quarterly
1039,41,Male,Pants,Clothing,74,Nebraska,XL,Cyan,Fall,3,Yes,Express,Yes,Yes,3,Bank Transfer,Weekly
1040,29,Male,Belt,Accessories,46,Michigan,M,Magenta,Fall,4.8,Yes,Standard,Yes,Yes,39,  ,Monthly
1041,68,Male,  ,Clothing,22,North Carolina,S,Magenta,Fall,4,Yes,Next Day Air,Yes,Yes,7,Cash,Fortnightly
1042,36,Male,Shirt,Clothing,25,Minnesota,M,Orange,Summer,4.9,Yes,Next Day Air,Yes,Yes,11,Cash,Fortnightly
1043,  ,Male,Belt,Accessories,80,Maryland,M,Maroon,Spring,4.9,Yes,Next Day Air,Yes,Yes,7,Credit Card,Weekly
1044,28,Male,  ,Clothing,76,Hawaii,M,Green,Spring,  ,Yes,  ,Yes,Yes,28,Debit Card,Fortnightly
1045,39,Male,  ,Clothing,30,Oregon,L,Teal,Summer,4.4,Yes,Next Day Air,Yes,Yes,17,Bank Transfer,Every 3 Months
1046,54,Male,Sweater,Clothing,79,New Mexico,L,Black,Fall,3.5,Yes,  ,Yes,Yes,11,PayPal,Bi-Weekly
1047,40,Male,Sneakers,Footwear,22,Illinois,M,Magenta,Winter,4.2,Yes,Standard,Yes,Yes,12,  , 
1048,  ,Male,Socks,Clothing,36,Utah,S,Olive,Fall,4.2,Yes,Standard,Yes,Yes,7,Credit Card,Fortnightly
1049,  ,Male,Socks,Clothing,77,  ,L,Yellow,Fall,2.7,Yes,Standard,Yes,Yes,19,  ,Fortnightly
1050,  ,Male,Sunglasses,Accessories,33,Virginia,S,Purple,Fall,2.8,Yes,Store Pickup,Yes,Yes,2,Cash,Quarterly
1051,48,Male,Sneakers,Footwear,  ,Florida,M,Beige,Winter,3.8,Yes,Next Day Air,Yes,Yes,19,  ,Monthly
1052,  ,Male,Socks,Clothing,53,Ohio,M,Indigo,Fall,2.6,Yes,Free Shipping,Yes,Yes,39,PayPal, 
1053,60,Male,Shoes,Footwear,36,Virginia,XL,Pink,Fall,3,Yes,  ,Yes,Yes,1,Credit Card,Fortnightly
1054,59,Male,Blouse,Clothing,70,Kansas,M,Blue,Spring,  ,No,  ,Yes,Yes,10,Debit Card,Bi-Weekly
1055,18,Male,Shorts,Clothing,96,Arkansas,L,Cyan,Winter,4.9,No,Express,Yes,Yes,8,PayPal,Quarterly
1056,70,Male,Jacket,  ,27,Massachusetts,M,Orange,Spring,  ,No,Next Day Air,Yes,Yes,2,Debit Card, 
1057,20,Male,Sweater,Clothing,  ,Idaho,L,Black,Winter,2.9,No,  ,Yes,Yes,2,  ,Fortnightly
1058,  ,Male,Jacket,  ,23,Wisconsin,S,Maroon,Spring,4.4,No,  ,Yes,Yes,20,Credit Card,Weekly
1059,29,Male,Scarf,Accessories,33,New Mexico,L,Violet,Summer,  ,No,Next Day Air,Yes,Yes,9,Bank Transfer,Every 3 Months
1060,22,Male,Jacket,  ,  ,North Carolina,M,Beige,Winter,2.5,No,Standard,Yes,Yes,25,Debit Card,Monthly
1061,  ,Male,Sweater,Clothing,35,Iowa,S,  ,Summer,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months
1062,36,Male,Coat,  ,62,Idaho,M,  ,Summer,4.4,No,Free Shipping,Yes,Yes,12,  ,Every 3 Months
1063,59,Male,Boots,Footwear,75,Ohio,M,Brown,Fall,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months
1064,62,Male,Hoodie,Clothing,29,  ,S,Indigo,Summer,  ,No,Free Shipping,Yes,Yes,35,Cash,Monthly
1065,34,Male,Hat,Accessories,28,Wyoming,M,Violet,Spring,3.5,No,Express,Yes,Yes,2,Credit Card,Every 3 Months
1066,59,Male,T-shirt,Clothing,  ,  ,XL,Blue,Spring,4.1,No,Store Pickup,Yes,Yes,3,PayPal,Every 3 Months
1067,49,Male,Coat,  ,96,Mississippi,M,Red,Winter,4,No,Store Pickup,Yes,Yes,11,PayPal,Bi-Weekly
1068,18,Male,Dress,Clothing,43,Pennsylvania,S,Peach,Summer,2.7,No,  ,Yes,Yes,22,PayPal,Quarterly
1069,  ,Male,Shirt,Clothing,94,Wyoming,M,Olive,Fall,2.5,No,Standard,Yes,Yes,7,Credit Card,Weekly
1070,38,Male,Skirt,Clothing,81,Maryland,XL,  ,Fall,4.3,No,Next Day Air,Yes,Yes,33,  ,Every 3 Months
1071,50,Male,Jewelry,Accessories,75,North Carolina,M,Magenta,Summer,  ,No,Free Shipping,Yes,Yes,50,Debit Card,Weekly
1072,61,Male,Hat,Accessories,81,Pennsylvania,M,Beige,Summer,2.6,No,Express,Yes,Yes,6,Credit Card,Monthly
1073,48,Male,Shorts,Clothing,92,Idaho,L,Gold,Fall,3.5,No,Express,Yes,Yes,3,Debit Card,Fortnightly
1074,22,Male,Scarf,Accessories,96,California,XL,Purple,Spring,4,No,Store Pickup,Yes,Yes,33,Credit Card,Monthly
1075,48,Male,Jewelry,Accessories,71,Tennessee,S,  ,Fall,2.6,No,Standard,Yes,Yes,5,Bank Transfer,Fortnightly
1076,57,Male,Sunglasses,Accessories,50,Missouri,L,Indigo,Summer,4.9,No,Next Day Air,Yes,Yes,32,Debit Card,Bi-Weekly
1077,33,Male,Coat,  ,72,North Dakota,L,Charcoal,Spring,2.9,No,Standard,Yes,Yes,7,  ,Bi-Weekly
1078,58,Male,Jacket,  ,28,West Virginia,M,Pink,Winter,3.7,No,Standard,Yes,Yes,5,PayPal,Quarterly
1079,37,Male,Sweater,Clothing,59,Arizona,M,Silver,Fall,4.4,No,Express,Yes,Yes,9,Credit Card,Fortnightly
1080,18,Male,Coat,  ,33,Oklahoma,S,Blue,Summer,4.4,No,Free Shipping,Yes,Yes,8,Bank Transfer,Monthly
1081,  ,Male,Scarf,Accessories,59,Pennsylvania,L,Blue,Fall,3.8,No,Express,Yes,Yes,22,Cash,Every 3 Months
1082,62,Male,Belt,Accessories,30,Idaho,XL,Brown,Spring,4.5,No,Standard,Yes,Yes,5,Credit Card, 
1083,54,Male,Hat,Accessories,  ,South Carolina,XL,Cyan,Winter,2.6,No,Next Day Air,Yes,Yes,30,  ,Quarterly
1084,35,Male,Backpack,Accessories,97,Washington,L,Teal,Summer,  ,No,Store Pickup,Yes,Yes,3,Cash,Weekly
1085,34,Male,T-shirt,Clothing,36,Arkansas,S,Purple,Fall,4.1,No,Next Day Air,Yes,Yes,8,Cash,Quarterly
1086,25,Male,Jewelry,Accessories,  ,Utah,M,Turquoise,Winter,3,No,Store Pickup,Yes,Yes,23,  ,Fortnightly
1087,53,Male,Sunglasses,Accessories,62,Alaska,M,Olive,Winter,3,No,Free Shipping,Yes,Yes,27,PayPal,Bi-Weekly
1088,  ,Male,  ,Clothing,71,West Virginia,S,  ,Winter,3.4,No,Next Day Air,Yes,Yes,7,Bank Transfer,Monthly
1089,49,Male,Pants,Clothing,21,Louisiana,M,Turquoise,Winter,2.7,No,Free Shipping,Yes,Yes,2,PayPal,Weekly
1090,40,Male,Backpack,Accessories,61,Arizona,M,Silver,Spring,3.8,No,Next Day Air,Yes,Yes,33,PayPal,Bi-Weekly
1091,38,Male,Scarf,Accessories,58,Connecticut,M,Violet,Spring,4.2,No,Store Pickup,Yes,Yes,27,Cash,Fortnightly
1092,44,Male,Sweater,Clothing,80,North Carolina,L,Lavender,Spring,4.7,No,Store Pickup,Yes,Yes,6,Credit Card,Fortnightly
1093,68,Male,Jewelry,Accessories,50,South Dakota,L,Magenta,Spring,4.1,No,  ,Yes,Yes,20,  ,Quarterly
1094,60,Male,Sneakers,Footwear,48,Delaware,S,Indigo,Winter,4.2,No,  ,Yes,Yes,6,  ,Every 3 Months
1095,25,Male,Jewelry,Accessories,40,Connecticut,M,Black,Winter,4.8,No,Next Day Air,Yes,Yes,25,Cash,Quarterly
1096,19,Male,Coat,  ,  ,Tennessee,S,Peach,Summer,3,No,Free Shipping,Yes,Yes,30,Bank Transfer,Quarterly
1097,57,Male,Coat,  ,46,New Hampshire,S,Beige,Fall,2.6,No,Standard,Yes,Yes,8,Credit Card, 
1098,58,Male,Sunglasses,Accessories,27,Vermont,M,Black,Summer,3.2,No,Store Pickup,Yes,Yes,7,Bank Transfer,Weekly
1099,49,Male,Handbag,Accessories,98,Idaho,S,Turquoise,Spring,3.6,No,Next Day Air,Yes,Yes,27,Credit Card,Weekly
1100,19,Male,Sweater,Clothing,73,North Carolina,M,Peach,Fall,2.6,No,Next Day Air,Yes,Yes,5,Bank Transfer,Fortnightly
1101,50,Male,Pants,Clothing,28,Nevada,L,Gold,Spring,4.4,No,Express,Yes,Yes,2,Credit Card,Weekly
1102,  ,Male,Gloves,Accessories,76,Delaware,XL,Silver,Fall,3,No,Free Shipping,Yes,Yes,39,Cash,Fortnightly
1103,52,Male,Sweater,Clothing,83,Texas,M,Peach,Fall,2.9,No,Express,Yes,Yes,2,Cash,Fortnightly
1104,35,Male,Hoodie,Clothing,23,Tennessee,S,Charcoal,Spring,4.3,No,Free Shipping,Yes,Yes,8,Debit Card,Bi-Weekly
1105,35,Male,Hat,Accessories,28,Delaware,M,Beige,Fall,  ,No,Express,Yes,Yes,8,Bank Transfer,Quarterly
1106,33,Male,T-shirt,Clothing,83,Massachusetts,S,Olive,Spring,3,No,Next Day Air,Yes,Yes,6,  ,Every 3 Months
1107,52,Male,Skirt,Clothing,96,Minnesota,L,Violet,Winter,3.6,No,Store Pickup,Yes,Yes,12,  ,Fortnightly
1108,69,Male,Sneakers,Footwear,62,Texas,M,Peach,Fall,2.8,No,Store Pickup,Yes,Yes,26,Bank Transfer,Weekly
1109,  ,Male,Shorts,Clothing,25,Nebraska,M,Teal,Fall,2.8,No,Standard,Yes,Yes,50,Cash,Fortnightly
1110,66,Male,Hoodie,Clothing,97,Oklahoma,L,Violet,Winter,4.9,No,Next Day Air,Yes,Yes,2,  ,Weekly
1111,28,Male,Hoodie,Clothing,61,Texas,L,Cyan,Fall,3,No,Standard,Yes,Yes,31,Cash,Bi-Weekly
1112,22,Male,Shoes,Footwear,66,New York,S,Olive,Summer,4.1,No,Next Day Air,Yes,Yes,  ,Credit Card,Bi-Weekly
1113,69,Male,Hoodie,Clothing,67,Washington,XL,Pink,Spring,4.6,No,Free Shipping,Yes,Yes,32,PayPal,Quarterly
1114,28,Male,Sunglasses,Accessories,80,Maryland,M,Purple,Summer,4.8,No,Next Day Air,Yes,Yes,11,PayPal,Bi-Weekly
1115,  ,Male,Skirt,Clothing,25,New Hampshire,L,Violet,Fall,2.6,No,Next Day Air,Yes,Yes,7,Bank Transfer,Every 3 Months
1116,  ,Male,Hat,Accessories,58,New York,S,Peach,Fall,4,No,  ,Yes,Yes,37,Cash,Weekly
1117,67,Male,Backpack,Accessories,96,Hawaii,M,Charcoal,Winter,4.2,No,Express,Yes,Yes,39,PayPal,Fortnightly
1118,25,Male,Sunglasses,Accessories,77,California,L,Lavender,Spring,4.5,No,Store Pickup,Yes,Yes,2,Credit Card,Monthly
1119,49,Male,Belt,Accessories,65,Indiana,M,Purple,Summer,4.9,No,Standard,Yes,Yes,11,PayPal,Every 3 Months
1120,34,Male,Jewelry,Accessories,36,Louisiana,M,Indigo,Spring,  ,No,Standard,Yes,Yes,36,Credit Card,Weekly
1121,22,Male,Sneakers,Footwear,84,Pennsylvania,M,Magenta,Winter,4,No,Next Day Air,Yes,Yes,0,Debit Card,Monthly
1122,63,Male,T-shirt,Clothing,58,Florida,XL,Peach,Fall,3.2,No,Express,Yes,Yes,25,Cash,Quarterly
1123,70,Male,Handbag,Accessories,62,North Carolina,S,Charcoal,Spring,4.3,No,  ,Yes,Yes,12,Credit Card, 
1124,36,Male,Hat,Accessories,67,Massachusetts,S,Purple,Fall,2.5,No,Store Pickup,Yes,Yes,38,Cash,Monthly
1125,42,Male,Sweater,Clothing,  ,Iowa,M,Orange,Spring,4.9,No,Express,Yes,Yes,0,Cash,Quarterly
1126,  ,Male,Sandals,Footwear,90,North Dakota,M,Lavender,Summer,2.7,No,  ,Yes,Yes,10,Bank Transfer,Weekly
1127,23,Male,Scarf,Accessories,58,Iowa,L,Beige,Winter,3.4,No,Standard,Yes,Yes,7,  ,Fortnightly
1128,50,Male,Shirt,Clothing,53,Delaware,XL,Maroon,Spring,4.8,No,Store Pickup,Yes,Yes,22,Debit Card,Monthly
1129,56,Male,Gloves,Accessories,30,New York,L,Charcoal,Winter,4.7,No,Next Day Air,Yes,Yes,35,Debit Card,Monthly
1130,37,Male,Hoodie,Clothing,65,New Hampshire,XL,  ,Winter,4.7,No,Express,Yes,Yes,6,  ,Fortnightly
1131,67,Male,Jewelry,Accessories,41,Kentucky,M,Lavender,Summer,3.9,No,Standard,Yes,Yes,30,PayPal,Bi-Weekly
1132,67,Male,Shirt,Clothing,73,Illinois,M,Black,Spring,3.7,No,Express,Yes,Yes,20,Bank Transfer,Monthly
1133,50,Male,Hoodie,Clothing,98,North Carolina,S,Teal,Spring,4.3,No,Store Pickup,Yes,Yes,25,Cash,Fortnightly
1134,36,Male,Shoes,Footwear,36,Connecticut,XL,Magenta,Winter,4.1,No,  ,Yes,Yes,29,Cash,Weekly
1135,62,Male,T-shirt,Clothing,81,Wisconsin,M,Brown,Summer,4.6,No,Express,Yes,Yes,2,  ,Every 3 Months
1136,  ,Male,Skirt,Clothing,90,Massachusetts,L,Peach,Winter,3.6,No,  ,Yes,Yes,32,Bank Transfer,Quarterly
1137,23,Male,Handbag,Accessories,83,Illinois,S,Cyan,Summer,4.8,No,Free Shipping,Yes,Yes,37,Cash,Monthly
1138,46,Male,Shirt,Clothing,91,New Mexico,XL,Pink,Winter,2.8,No,  ,Yes,Yes,16,Bank Transfer,Every 3 Months
1139,18,Male,Pants,Clothing,36,Iowa,M,Purple,Summer,4.7,No,Express,Yes,Yes,32,  ,Fortnightly
1140,58,Male,Coat,  ,53,  ,L,Purple,Spring,3.9,No,Standard,Yes,Yes,2,Debit Card,Bi-Weekly
1141,  ,Male,  ,Clothing,39,Maryland,M,  ,Winter,2.6,No,Store Pickup,Yes,Yes,6,Credit Card,Every 3 Months
1142,39,Male,Gloves,Accessories,33,Ohio,S,Silver,Winter,4.7,No,Next Day Air,Yes,Yes,23,PayPal,Fortnightly
1143,69,Male,T-shirt,Clothing,76,Ohio,L,Green,Spring,3.5,No,Store Pickup,Yes,Yes,27,  ,Bi-Weekly
1144,68,Male,Boots,Footwear,23,Nevada,L,Teal,Winter,4.4,No,Standard,Yes,Yes,3,PayPal,Quarterly
1145,41,Male,  ,Clothing,54,South Carolina,S,Indigo,Fall,4.4,No,  ,Yes,Yes,25,Bank Transfer,Fortnightly
1146,  ,Male,Sneakers,Footwear,89,Nevada,L,Pink,Summer,3,No,Express,Yes,Yes,30,Cash,Every 3 Months
1147,48,Male,Sneakers,Footwear,  ,Wisconsin,M,Indigo,Summer,4.2,No,Standard,Yes,Yes,7,Bank Transfer,Every 3 Months
1148,59,Male,Hat,Accessories,36,Tennessee,XL,Red,Winter,4.3,No,Next Day Air,Yes,Yes,17,Debit Card, 
1149,34,Male,Pants,Clothing,66,Florida,M,Violet,Spring,2.6,No,Store Pickup,Yes,Yes,10,PayPal,Fortnightly
1150,  ,Male,Jewelry,Accessories,42,Georgia,L,Cyan,Spring,  ,No,Store Pickup,Yes,Yes,0,  , 
1151,29,Male,Jewelry,Accessories,36,Kentucky,S,Red,Winter,2.7,No,Next Day Air,Yes,Yes,50,  ,Bi-Weekly
1152,41,Male,Blouse,Clothing,86,Ohio,M,  ,Spring,4.2,No,Express,Yes,Yes,2,Credit Card,Weekly
1153,62,Male,Handbag,Accessories,49,Connecticut,M,Gold,Fall,4,No,Standard,Yes,Yes,8,PayPal,Every 3 Months
1154,  ,Male,Shirt,Clothing,41,Idaho,M,Pink,Summer,4,No,Free Shipping,Yes,Yes,6,Bank Transfer,Quarterly
1155,49,Male,Dress,Clothing,82,Georgia,L,Cyan,Spring,2.9,No,  ,Yes,Yes,    ,Credit Card,Bi-Weekly
1156,67,Male,T-shirt,Clothing,53,Tennessee,S,Red,Fall,2.6,No,Express,Yes,Yes,7,PayPal,Quarterly
